"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","125","PUT /users/{id} updates email correctly","Regression Suite","Tue Apr 21 00:07:00 UTC 2026","passed","Tue Apr 21 00:07:00 UTC 2026","com.vinoth.automation.tests.users.UpdateUserTests","User API Tests","com.vinoth.automation.tests.users.UpdateUserTests","updateUser_emailField_isUpdated"
"","684","GET /users/1 returns correct user with valid schema","Regression Suite","Tue Apr 21 00:06:58 UTC 2026","passed","Tue Apr 21 00:06:59 UTC 2026","com.vinoth.automation.tests.users.GetUserTests","User API Tests","com.vinoth.automation.tests.users.GetUserTests","getUserById_returns200WithValidSchema"
"","130","POST /posts creates a post — data-driven","Regression Suite","Tue Apr 21 00:07:02 UTC 2026","passed","Tue Apr 21 00:07:02 UTC 2026","com.vinoth.automation.tests.posts.PostCrudTests","Post API Tests","com.vinoth.automation.tests.posts.PostCrudTests","createPost_withValidData_returns201"
"","226","createUser_emptyName_apiRespondsWithinSla","Regression Suite","Tue Apr 21 00:07:01 UTC 2026","passed","Tue Apr 21 00:07:01 UTC 2026","com.vinoth.automation.tests.users.UserNegativeTests","User API Tests","com.vinoth.automation.tests.users.UserNegativeTests","createUser_emptyName_apiRespondsWithinSla"
"","2863","POST /users contract returns 201 with id","Contract Suite","Tue Apr 21 00:06:54 UTC 2026","passed","Tue Apr 21 00:06:57 UTC 2026","com.vinoth.automation.tests.contract.UserContractTests","Contract Tests","com.vinoth.automation.tests.contract.UserContractTests","createUser_contractReturns201WithId"
"","258","PUT /users/{id} full update returns 200 with updated fields","Regression Suite","Tue Apr 21 00:07:00 UTC 2026","passed","Tue Apr 21 00:07:00 UTC 2026","com.vinoth.automation.tests.users.CreateUserTests","User API Tests","com.vinoth.automation.tests.users.CreateUserTests","updateUser_withValidPayload_returns200"
"","235","getPost_withBoundaryId_returns4xx","Regression Suite","Tue Apr 21 00:07:03 UTC 2026","passed","Tue Apr 21 00:07:04 UTC 2026","com.vinoth.automation.tests.posts.PostNegativeTests","Post API Tests","com.vinoth.automation.tests.posts.PostNegativeTests","getPost_withBoundaryId_returns4xx"
"","106","DELETE /users/{id} with valid id returns 200","Regression Suite","Tue Apr 21 00:07:01 UTC 2026","passed","Tue Apr 21 00:07:01 UTC 2026","com.vinoth.automation.tests.users.DeleteUserTests","User API Tests","com.vinoth.automation.tests.users.DeleteUserTests","deleteUser_withValidId_returns200"
"","228","getPost_withBoundaryId_returns4xx","Regression Suite","Tue Apr 21 00:07:04 UTC 2026","passed","Tue Apr 21 00:07:04 UTC 2026","com.vinoth.automation.tests.posts.PostNegativeTests","Post API Tests","com.vinoth.automation.tests.posts.PostNegativeTests","getPost_withBoundaryId_returns4xx"
"","129","POST /posts creates a post — data-driven","Regression Suite","Tue Apr 21 00:07:02 UTC 2026","passed","Tue Apr 21 00:07:02 UTC 2026","com.vinoth.automation.tests.posts.PostCrudTests","Post API Tests","com.vinoth.automation.tests.posts.PostCrudTests","createPost_withValidData_returns201"
"","56","getUser_withBoundaryId_returns4xx","Regression Suite","Tue Apr 21 00:07:02 UTC 2026","passed","Tue Apr 21 00:07:02 UTC 2026","com.vinoth.automation.tests.users.UserNegativeTests","User API Tests","com.vinoth.automation.tests.users.UserNegativeTests","getUser_withBoundaryId_returns4xx"
"","107","createUser_nullName_apiRespondsWithinSla","Regression Suite","Tue Apr 21 00:07:01 UTC 2026","passed","Tue Apr 21 00:07:01 UTC 2026","com.vinoth.automation.tests.users.UserNegativeTests","User API Tests","com.vinoth.automation.tests.users.UserNegativeTests","createUser_nullName_apiRespondsWithinSla"
"","41","DELETE /users/1 contract returns 200","Contract Suite","Tue Apr 21 00:06:57 UTC 2026","passed","Tue Apr 21 00:06:57 UTC 2026","com.vinoth.automation.tests.contract.UserContractTests","Contract Tests","com.vinoth.automation.tests.contract.UserContractTests","deleteUser_contractReturns200"
"","131","PUT /users/{id} full update returns 200 with updated fields","Regression Suite","Tue Apr 21 00:07:00 UTC 2026","passed","Tue Apr 21 00:07:00 UTC 2026","com.vinoth.automation.tests.users.UpdateUserTests","User API Tests","com.vinoth.automation.tests.users.UpdateUserTests","updateUser_withFullPayload_returns200"
"","225","getPost_withBoundaryId_returns4xx","Regression Suite","Tue Apr 21 00:07:04 UTC 2026","passed","Tue Apr 21 00:07:04 UTC 2026","com.vinoth.automation.tests.posts.PostNegativeTests","Post API Tests","com.vinoth.automation.tests.posts.PostNegativeTests","getPost_withBoundaryId_returns4xx"
"","244","GET /users/99999 returns 404 for non-existent user","Regression Suite","Tue Apr 21 00:06:58 UTC 2026","passed","Tue Apr 21 00:06:58 UTC 2026","com.vinoth.automation.tests.users.GetUserTests","User API Tests","com.vinoth.automation.tests.users.GetUserTests","getUserById_nonExistent_returns404"
"","239","getPostsByUserId_invalidUser_returnsEmptyOrError","Regression Suite","Tue Apr 21 00:07:04 UTC 2026","passed","Tue Apr 21 00:07:04 UTC 2026","com.vinoth.automation.tests.posts.PostNegativeTests","Post API Tests","com.vinoth.automation.tests.posts.PostNegativeTests","getPostsByUserId_invalidUser_returnsEmptyOrError"
"","338","GET /users/1 response matches consumer schema contract","Contract Suite","Tue Apr 21 00:06:57 UTC 2026","passed","Tue Apr 21 00:06:58 UTC 2026","com.vinoth.automation.tests.contract.UserContractTests","Contract Tests","com.vinoth.automation.tests.contract.UserContractTests","getUser_responseMatchesSchemaContract"
"","38","getUser_nonExistentId_returns404","Regression Suite","Tue Apr 21 00:07:01 UTC 2026","passed","Tue Apr 21 00:07:01 UTC 2026","com.vinoth.automation.tests.users.UserNegativeTests","User API Tests","com.vinoth.automation.tests.users.UserNegativeTests","getUser_nonExistentId_returns404"
"","243","getUser_withBoundaryId_returns4xx","Regression Suite","Tue Apr 21 00:07:01 UTC 2026","passed","Tue Apr 21 00:07:01 UTC 2026","com.vinoth.automation.tests.users.UserNegativeTests","User API Tests","com.vinoth.automation.tests.users.UserNegativeTests","getUser_withBoundaryId_returns4xx"
"","133","POST /users with minimal payload (name only) returns 201","Regression Suite","Tue Apr 21 00:06:59 UTC 2026","passed","Tue Apr 21 00:07:00 UTC 2026","com.vinoth.automation.tests.users.CreateUserTests","User API Tests","com.vinoth.automation.tests.users.CreateUserTests","createUser_withMinimalPayload_returns201"
"","254","PUT /posts/{id} full update returns 200","Regression Suite","Tue Apr 21 00:07:03 UTC 2026","passed","Tue Apr 21 00:07:03 UTC 2026","com.vinoth.automation.tests.posts.PostCrudTests","Post API Tests","com.vinoth.automation.tests.posts.PostCrudTests","updatePost_returns200WithUpdatedFields"
"","230","getUser_withBoundaryId_returns4xx","Regression Suite","Tue Apr 21 00:07:02 UTC 2026","passed","Tue Apr 21 00:07:02 UTC 2026","com.vinoth.automation.tests.users.UserNegativeTests","User API Tests","com.vinoth.automation.tests.users.UserNegativeTests","getUser_withBoundaryId_returns4xx"
