"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","137","PUT /users/{id} full update returns 200 with updated fields","Regression Suite","Fri Apr 03 23:58:26 UTC 2026","passed","Fri Apr 03 23:58:26 UTC 2026","com.vinoth.automation.tests.users.CreateUserTests","User API Tests","com.vinoth.automation.tests.users.CreateUserTests","updateUser_withValidPayload_returns200"
"","34","POST /posts contract returns 201 with id","Contract Suite","Fri Apr 03 23:58:25 UTC 2026","passed","Fri Apr 03 23:58:25 UTC 2026","com.vinoth.automation.tests.contract.PostContractTests","Contract Tests","com.vinoth.automation.tests.contract.PostContractTests","createPost_contractReturns201"
"","207","POST /users with full payload returns 201 with id assigned","Regression Suite","Fri Apr 03 23:58:25 UTC 2026","passed","Fri Apr 03 23:58:25 UTC 2026","com.vinoth.automation.tests.users.CreateUserTests","User API Tests","com.vinoth.automation.tests.users.CreateUserTests","createUser_withFullPayload_returns201AndAssignsId"
"","42","DELETE /users/1 contract returns 200","Contract Suite","Fri Apr 03 23:58:24 UTC 2026","passed","Fri Apr 03 23:58:24 UTC 2026","com.vinoth.automation.tests.contract.UserContractTests","Contract Tests","com.vinoth.automation.tests.contract.UserContractTests","deleteUser_contractReturns200"
"","104","GET /posts returns 200 with non-empty list","Regression Suite","Fri Apr 03 23:58:28 UTC 2026","passed","Fri Apr 03 23:58:28 UTC 2026","com.vinoth.automation.tests.posts.PostCrudTests","Post API Tests","com.vinoth.automation.tests.posts.PostCrudTests","getAllPosts_returns200"
"","133","deleteUser_nonExistentId_respondsWithinSla","Negative Suite","Fri Apr 03 23:58:28 UTC 2026","passed","Fri Apr 03 23:58:28 UTC 2026","com.vinoth.automation.tests.users.UserNegativeTests","Negative Tests","com.vinoth.automation.tests.users.UserNegativeTests","deleteUser_nonExistentId_respondsWithinSla"
"","199","getUser_withBoundaryId_returns4xx","Negative Suite","Fri Apr 03 23:58:28 UTC 2026","passed","Fri Apr 03 23:58:29 UTC 2026","com.vinoth.automation.tests.users.UserNegativeTests","Negative Tests","com.vinoth.automation.tests.users.UserNegativeTests","getUser_withBoundaryId_returns4xx"
"","2873","POST /users contract returns 201 with id","Contract Suite","Fri Apr 03 23:58:21 UTC 2026","passed","Fri Apr 03 23:58:24 UTC 2026","com.vinoth.automation.tests.contract.UserContractTests","Contract Tests","com.vinoth.automation.tests.contract.UserContractTests","createUser_contractReturns201WithId"
"","104","DELETE /posts/{id} returns 200","Regression Suite","Fri Apr 03 23:58:27 UTC 2026","passed","Fri Apr 03 23:58:28 UTC 2026","com.vinoth.automation.tests.posts.PostCrudTests","Post API Tests","com.vinoth.automation.tests.posts.PostCrudTests","deletePost_returns200"
"","89","POST /users with minimal payload (name only) returns 201","Regression Suite","Fri Apr 03 23:58:25 UTC 2026","passed","Fri Apr 03 23:58:26 UTC 2026","com.vinoth.automation.tests.users.CreateUserTests","User API Tests","com.vinoth.automation.tests.users.CreateUserTests","createUser_withMinimalPayload_returns201"
