"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","69","DELETE /users/{id} response has json content type","Regression Suite","Sat Mar 14 20:45:22 UTC 2026","passed","Sat Mar 14 20:45:22 UTC 2026","com.vinoth.automation.tests.users.DeleteUserTests","User API Tests","com.vinoth.automation.tests.users.DeleteUserTests","deleteUser_responseHasJsonContentType"
"","67","DELETE /users/{id} with valid id returns 200","Regression Suite","Sat Mar 14 20:45:22 UTC 2026","passed","Sat Mar 14 20:45:22 UTC 2026","com.vinoth.automation.tests.users.DeleteUserTests","User API Tests","com.vinoth.automation.tests.users.DeleteUserTests","deleteUser_withValidId_returns200"
"","54","GET /posts/1 matches post schema contract","Contract Suite","Sat Mar 14 20:45:20 UTC 2026","passed","Sat Mar 14 20:45:20 UTC 2026","com.vinoth.automation.tests.contract.PostContractTests","Contract Tests","com.vinoth.automation.tests.contract.PostContractTests","getPost_responseMatchesSchemaContract"
"","45","getUser_withBoundaryId_returns4xx","Regression Suite","Sat Mar 14 20:45:23 UTC 2026","passed","Sat Mar 14 20:45:23 UTC 2026","com.vinoth.automation.tests.users.UserNegativeTests","User API Tests","com.vinoth.automation.tests.users.UserNegativeTests","getUser_withBoundaryId_returns4xx"
"","44","getUser_nonExistentId_returns404","Regression Suite","Sat Mar 14 20:45:23 UTC 2026","passed","Sat Mar 14 20:45:23 UTC 2026","com.vinoth.automation.tests.users.UserNegativeTests","User API Tests","com.vinoth.automation.tests.users.UserNegativeTests","getUser_nonExistentId_returns404"
"","56","GET /users/99999 returns 404 for non-existent user","Regression Suite","Sat Mar 14 20:45:20 UTC 2026","passed","Sat Mar 14 20:45:20 UTC 2026","com.vinoth.automation.tests.users.GetUserTests","User API Tests","com.vinoth.automation.tests.users.GetUserTests","getUserById_nonExistent_returns404"
"","70","deleteUser_nonExistentId_respondsWithinSla","Regression Suite","Sat Mar 14 20:45:22 UTC 2026","passed","Sat Mar 14 20:45:23 UTC 2026","com.vinoth.automation.tests.users.UserNegativeTests","User API Tests","com.vinoth.automation.tests.users.UserNegativeTests","deleteUser_nonExistentId_respondsWithinSla"
"","24","GET /users/99999 contract returns 404","Contract Suite","Sat Mar 14 20:45:20 UTC 2026","passed","Sat Mar 14 20:45:20 UTC 2026","com.vinoth.automation.tests.contract.UserContractTests","Contract Tests","com.vinoth.automation.tests.contract.UserContractTests","getUser_nonExistent_contractReturns404"
"","48","getUser_withBoundaryId_returns4xx","Regression Suite","Sat Mar 14 20:45:23 UTC 2026","passed","Sat Mar 14 20:45:23 UTC 2026","com.vinoth.automation.tests.users.UserNegativeTests","User API Tests","com.vinoth.automation.tests.users.UserNegativeTests","getUser_withBoundaryId_returns4xx"
"","123","PUT /posts/{id} full update returns 200","Regression Suite","Sat Mar 14 20:45:24 UTC 2026","passed","Sat Mar 14 20:45:24 UTC 2026","com.vinoth.automation.tests.posts.PostCrudTests","Post API Tests","com.vinoth.automation.tests.posts.PostCrudTests","updatePost_returns200WithUpdatedFields"
