"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","361","PUT /users/{id} with random data returns 200","Regression Suite","Wed Apr 29 01:16:34 UTC 2026","passed","Wed Apr 29 01:16:34 UTC 2026","com.vinoth.automation.tests.users.UpdateUserTests","User API Tests","com.vinoth.automation.tests.users.UpdateUserTests","updateUser_withRandomPayload_returns200"
"","77","getPost_withBoundaryId_returns4xx","Regression Suite","Wed Apr 29 01:16:37 UTC 2026","passed","Wed Apr 29 01:16:37 UTC 2026","com.vinoth.automation.tests.posts.PostNegativeTests","Post API Tests","com.vinoth.automation.tests.posts.PostNegativeTests","getPost_withBoundaryId_returns4xx"
"","70","getPost_withBoundaryId_returns4xx","Regression Suite","Wed Apr 29 01:16:37 UTC 2026","passed","Wed Apr 29 01:16:37 UTC 2026","com.vinoth.automation.tests.posts.PostNegativeTests","Post API Tests","com.vinoth.automation.tests.posts.PostNegativeTests","getPost_withBoundaryId_returns4xx"
"","152","createUser_nullName_apiRespondsWithinSla","Regression Suite","Wed Apr 29 01:16:35 UTC 2026","passed","Wed Apr 29 01:16:35 UTC 2026","com.vinoth.automation.tests.users.UserNegativeTests","User API Tests","com.vinoth.automation.tests.users.UserNegativeTests","createUser_nullName_apiRespondsWithinSla"
"","175","deletePost_nonExistentId_respondsWithinSla","Regression Suite","Wed Apr 29 01:16:37 UTC 2026","passed","Wed Apr 29 01:16:37 UTC 2026","com.vinoth.automation.tests.posts.PostNegativeTests","Post API Tests","com.vinoth.automation.tests.posts.PostNegativeTests","deletePost_nonExistentId_respondsWithinSla"
"","166","POST /users with minimal payload (name only) returns 201","Regression Suite","Wed Apr 29 01:16:33 UTC 2026","passed","Wed Apr 29 01:16:33 UTC 2026","com.vinoth.automation.tests.users.CreateUserTests","User API Tests","com.vinoth.automation.tests.users.CreateUserTests","createUser_withMinimalPayload_returns201"
"","38","DELETE /users/1 contract returns 200","Contract Suite","Wed Apr 29 01:16:36 UTC 2026","passed","Wed Apr 29 01:16:36 UTC 2026","com.vinoth.automation.tests.contract.UserContractTests","Contract Tests","com.vinoth.automation.tests.contract.UserContractTests","deleteUser_contractReturns200"
"","175","PUT /users/{id} full update returns 200 with updated fields","Regression Suite","Wed Apr 29 01:16:34 UTC 2026","passed","Wed Apr 29 01:16:34 UTC 2026","com.vinoth.automation.tests.users.UpdateUserTests","User API Tests","com.vinoth.automation.tests.users.UpdateUserTests","updateUser_withFullPayload_returns200"
"","69","getPost_withBoundaryId_returns4xx","Regression Suite","Wed Apr 29 01:16:37 UTC 2026","passed","Wed Apr 29 01:16:38 UTC 2026","com.vinoth.automation.tests.posts.PostNegativeTests","Post API Tests","com.vinoth.automation.tests.posts.PostNegativeTests","getPost_withBoundaryId_returns4xx"
"","898","GET /users/{id} for multiple IDs returns correct data","Regression Suite","Wed Apr 29 01:16:31 UTC 2026","passed","Wed Apr 29 01:16:32 UTC 2026","com.vinoth.automation.tests.users.GetUserTests","User API Tests","com.vinoth.automation.tests.users.GetUserTests","getMultipleUsers_eachReturns200"
